Xreal,Ximg,Yreal,Yimg
0.004769519902765751,0.13881121575832367,-0.41235417127609253,3.225792646408081
-0.020455479621887207,0.1614942103624344,-1.0557293891906738,3.6689705848693848
-0.05204654484987259,0.1812012791633606,-1.8863208293914795,4.018123149871826
-0.08932659775018692,0.19689005613327026,-2.8132052421569824,4.209827423095703
-0.13107477128505707,0.20757922530174255,-3.8792724609375,4.344262599945068
-0.1759798675775528,0.21231260895729065,-4.991998672485352,4.296351909637451
-0.2226151078939438,0.21020781993865967,-6.0501227378845215,4.086059093475342
-0.26949548721313477,0.20049633085727692,-7.121969699859619,3.6357932090759277
-0.3151839077472687,0.1825060099363327,-8.163585662841797,3.1248130798339844
-0.35810422897338867,0.156027689576149,-9.0917329788208,2.3521499633789062
-0.39701342582702637,0.12072321772575378,-9.891802787780762,1.3611758947372437
-0.43061622977256775,0.07680906355381012,-10.509444236755371,0.2502692937850952
-0.4577758014202118,0.024750085547566414,-10.981471061706543,-1.0476006269454956
-0.47748395800590515,-0.034661196172237396,-11.266749382019043,-2.47080659866333
-0.48886194825172424,-0.10031405836343765,-11.334318161010742,-4.023375511169434
-0.49114271998405457,-0.17088334262371063,-11.206228256225586,-5.696562767028809
-0.48376527428627014,-0.2445186823606491,-10.791338920593262,-7.324435234069824
-0.46617186069488525,-0.3195897340774536,-10.180566787719727,-8.925887107849121
-0.4380435645580292,-0.3940824568271637,-9.401039123535156,-10.5401029586792
-0.3991946280002594,-0.46600329875946045,-8.38001823425293,-12.067769050598145
-0.34962624311447144,-0.5333842635154724,-7.17305850982666,-13.428790092468262
-0.2895565629005432,-0.5943490266799927,-5.763979911804199,-14.627140045166016
-0.21938946843147278,-0.6472015380859375,-4.113666534423828,-15.68505859375
-0.1400521993637085,-0.6903380155563354,-2.335355043411255,-16.48990249633789
-0.05241377279162407,-0.72251957654953,-0.40910112857818604,-17.080936431884766
0.042101599276065826,-0.7426764965057373,1.6917128562927246,-17.401573181152344
0.14182201027870178,-0.7500147223472595,3.891684055328369,-17.46442222595215
0.24478863179683685,-0.744001030921936,6.123081207275391,-17.269519805908203
0.3487992286682129,-0.724357545375824,8.357797622680664,-16.754173278808594
0.45152851939201355,-0.6910282969474792,10.572681427001953,-15.975293159484863
0.5503461360931396,-0.6443021893501282,12.714171409606934,-14.93978500366211
0.6429039239883423,-0.584534227848053,14.78939151763916,-13.637361526489258
0.7267561554908752,-0.5124175548553467,16.64762306213379,-11.99525260925293
0.799686074256897,-0.42883214354515076,18.274398803710938,-10.156671524047852
0.8597465753555298,-0.3348722755908966,19.63188934326172,-8.045638084411621
0.9053314924240112,-0.23184125125408173,20.731521606445312,-5.744039058685303
0.9352387189865112,-0.12119347602128983,21.468469619750977,-3.2385964393615723
0.9486448764801025,-0.004765330348163843,21.801982879638672,-0.583389401435852
0.9451928734779358,0.11570034176111221,21.761642456054688,2.1940367221832275
0.9248993396759033,0.23812565207481384,21.35910415649414,4.9821319580078125
0.8881427645683289,0.3603435158729553,20.631614685058594,7.822649002075195
0.83560711145401,0.4800865650177002,19.435182571411133,10.56490421295166
0.7682238221168518,0.5950267910957336,17.9893856048584,13.260377883911133
0.6870931386947632,0.7028554677963257,16.182086944580078,15.739734649658203
0.5935469269752502,0.8011837601661682,14.074073791503906,18.034587860107422
0.4889037609100342,0.8878774642944336,11.750192642211914,20.05599594116211
0.3746606707572937,0.9608554244041443,9.16156005859375,21.842531204223633
0.2523905038833618,1.0182722806930542,6.423619270324707,23.245725631713867
0.12377632409334183,1.0585545301437378,3.433946371078491,24.228961944580078
-0.009367210790514946,1.0804568529129028,0.37510156631469727,24.83995819091797
-0.14509806036949158,1.0831153392791748,-2.774198532104492,24.95743179321289
-0.2812146544456482,1.0660744905471802,-5.950430870056152,24.69001579284668
-0.4154700040817261,1.0293387174606323,-9.038140296936035,23.869897842407227
-0.5453945398330688,0.9733675718307495,-12.075606346130371,22.672956466674805
-0.668432354927063,0.8990818858146667,-14.993017196655273,21.018848419189453
-0.7819934487342834,0.8078426718711853,-17.651756286621094,18.93332862854004
-0.8835448026657104,0.7014155983924866,-20.068815231323242,16.571128845214844
-0.9707276821136475,0.5819109082221985,-22.11336898803711,13.831843376159668
-1.0414139032363892,0.45175158977508545,-23.804655075073242,10.821742057800293
-1.0939055681228638,0.31354838609695435,-25.055639266967773,7.691401481628418
-1.126940131187439,0.17006058990955353,-25.905969619750977,4.39012336730957
-1.13978910446167,0.024104107171297073,-26.261180877685547,1.0092624425888062
-1.1322828531265259,-0.12152170389890671,-26.11907196044922,-2.331132411956787
-1.1048033237457275,-0.2641007602214813,-25.591142654418945,-5.587660789489746
-1.0582479238510132,-0.4010564386844635,-24.559301376342773,-8.753515243530273
-0.9939351081848145,-0.5300045013427734,-23.11470603942871,-11.754846572875977
-0.9135624766349792,-0.6487539410591125,-21.324440002441406,-14.545655250549316
-0.8190441727638245,-0.755375862121582,-19.179943084716797,-16.998146057128906
-0.7124418020248413,-0.8481885194778442,-16.841646194458008,-19.185243606567383
-0.5958666801452637,-0.9257757663726807,-14.172607421875,-20.985689163208008
-0.4714115262031555,-0.9869964718818665,-11.390595436096191,-22.423189163208008
-0.3411262631416321,-1.0309945344924927,-8.421586036682129,-23.49184226989746
-0.20692437887191772,-1.0572097301483154,-5.338037967681885,-24.168569564819336
-0.07078106701374054,-1.0653917789459229,-2.2393014430999756,-24.419986724853516
0.06543072313070297,-1.0556116104125977,0.8800362348556519,-24.23650550842285
0.19978684186935425,-1.0282740592956543,3.999898910522461,-23.725364685058594
0.33029675483703613,-0.9841216802597046,6.999642372131348,-22.770381927490234
0.4548788368701935,-0.9242304563522339,9.853229522705078,-21.48879051208496
0.5713385343551636,-0.8500111699104309,12.590234756469727,-19.85011100769043
0.6775122880935669,-0.7630860805511475,15.04944896697998,-17.92580223083496
0.7711035013198853,-0.6654455661773682,17.265586853027344,-15.755033493041992
0.8500156402587891,-0.5591740012168884,19.18160057067871,-13.328239440917969
